time,lat,lon,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature,dewpt_temperature,visibility,water_level
2005-04-01T00:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.300000190734863,NA,NA,NA
2005-04-01T02:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.800000190734863,NA,NA,NA
2005-04-01T03:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.899999618530273,NA,NA,NA
2005-04-01T04:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.399999618530273,NA,NA,NA
2005-04-01T05:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.199999809265137,NA,NA,NA
2005-04-01T06:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.100000381469727,NA,NA,NA
2005-04-01T07:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA
2005-04-01T08:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.199999809265137,NA,NA,NA
2005-04-01T09:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.800000190734863,NA,NA,NA
2005-04-01T10:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.699999809265137,NA,NA,NA
2005-04-01T11:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.800000190734863,NA,NA,NA
2005-04-01T12:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
2005-04-01T13:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.899999618530273,NA,NA,NA
2005-04-01T15:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA
2005-04-01T16:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.800000190734863,NA,NA,NA
2005-04-01T17:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
2005-04-01T18:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.899999618530273,NA,NA,NA
2005-04-01T19:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.399999618530273,NA,NA,NA
2005-04-01T20:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA
2005-04-01T21:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
2005-04-01T22:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.600000381469727,NA,NA,NA
2005-04-01T23:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.100000381469727,NA,NA,NA
2005-04-02T00:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.200000762939453,NA,NA,NA
2005-04-02T01:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.299999237060547,NA,NA,NA
2005-04-02T02:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.899999618530273,NA,NA,NA
2005-04-02T04:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA
2005-04-02T05:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.299999237060547,NA,NA,NA
2005-04-02T06:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
2005-04-02T07:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.899999618530273,NA,NA,NA
2005-04-02T08:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.600000381469727,NA,NA,NA
2005-04-02T09:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA
2005-04-02T14:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA
2005-04-02T15:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.399999618530273,NA,NA,NA
2005-04-02T16:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA
2005-04-02T17:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.699999809265137,NA,NA,NA
2005-04-02T18:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.800000190734863,NA,NA,NA
2005-04-02T19:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.699999809265137,NA,NA,NA
2005-04-02T20:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
2005-04-02T21:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.100000381469727,NA,NA,NA
2005-04-02T22:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.799999237060547,NA,NA,NA
2005-04-02T23:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA
2005-04-03T00:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.399999618530273,NA,NA,NA
2005-04-03T01:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.800000190734863,NA,NA,NA
2005-04-03T02:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.399999618530273,NA,NA,NA
2005-04-03T04:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.899999618530273,NA,NA,NA
2005-04-03T05:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.700000762939453,NA,NA,NA
2005-04-03T06:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.200000762939453,NA,NA,NA
2005-04-03T07:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.100000381469727,NA,NA,NA
2005-04-03T08:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.399999618530273,NA,NA,NA
2005-04-03T09:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.699999809265137,NA,NA,NA
2005-04-03T10:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.699999809265137,NA,NA,NA
2005-04-03T11:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.600000381469727,NA,NA,NA
2005-04-03T12:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.899999618530273,NA,NA,NA
2005-04-03T13:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA
2005-04-03T14:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.800000190734863,NA,NA,NA
2005-04-03T15:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA
2005-04-03T16:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
2005-04-03T17:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA
2005-04-03T18:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.100000381469727,NA,NA,NA
2005-04-03T19:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.299999237060547,NA,NA,NA
2005-04-03T20:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.200000762939453,NA,NA,NA
2005-04-03T21:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.399999618530273,NA,NA,NA
2005-04-03T23:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA
2005-04-04T00:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.800000190734863,NA,NA,NA
2005-04-04T01:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.299999237060547,NA,NA,NA
2005-04-04T02:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.600000381469727,NA,NA,NA
2005-04-04T03:00:00Z,32.869998931884766,-117.26000213623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA
