FileID,Intercept,umol.L.sec,Temp.C
AS_5_14C_O2.csv,243.46208378434056,-0.0012307623626373338,14.156742857142858
AS_5_16C_O2.csv,239.2555301399166,-0.0014822675763181698,16.141814285714286
AS_5_18C_O2.csv,227.20099477978403,-0.0020529248822744543,17.992078947368423
AS_5_20C_O2.csv,218.27277071732902,-0.002395372325646064,19.899923076923077
AS_5_22C_O2.csv,202.03515390534108,-0.001622599153886829,22.193819444444443
AS_5_24C_O2.csv,189.07174260081828,-0.0035802396259497736,23.920283582089553
AS_5_26C_O2.csv,189.03882998271345,-0.0050924681954461,25.790736111111112
AS_5_28C_O2.csv,168.67101051820725,-0.00398670868347336,27.903352941176472
AS_5_30C_O2.csv,166.3231364990274,-0.007399488746874093,30.175388059701493
AS_5_32C_O2.csv,138.9310794901961,-0.004495176470588236,31.82120895522388
AS_5_34C_O2.csv,153.93314121457482,-0.005107206477732741,34.297984375
AS_6_14C_O2.csv,202.00888385218676,-0.0014280452488686598,14.023957142857142
AS_6_16C_O2.csv,196.99881854309888,-0.0013720068746694788,16.144828571428572
AS_6_18C_O2.csv,187.570973045045,-0.002973746799430981,18.042236842105265
AS_6_20C_O2.csv,174.7969689102563,-0.0022701923076922487,19.964446153846154
AS_6_22C_O2.csv,167.3178685755144,-0.0033823636130794928,22.227847222222223
AS_6_24C_O2.csv,151.10927244330088,-0.003932706308366667,23.96834328358209
AS_6_26C_O2.csv,154.3985846727395,-0.004785212550607243,25.88458333333333
AS_6_28C_O2.csv,132.35947401879375,-0.0031397530594405713,28.103176470588235
AS_6_30C_O2.csv,140.0520866790009,-0.0051986123959296675,30.153298507462686
AS_6_32C_O2.csv,119.97798437789083,-0.003468420444033306,31.986194029850747
AS_6_34C_O2.csv,125.7950438095238,-0.006872380952380952,34.013390625
AS_7_14C_O2.csv,209.8858073806881,-9.406514129599304e-4,14.196685714285714
AS_7_16C_O2.csv,205.84646040043287,-0.0011459704184704211,16.297528571428572
AS_7_18C_O2.csv,197.3618851876477,-0.0017773405651299464,18.173144736842104
AS_7_20C_O2.csv,186.76205281872757,-0.0018729867947179287,20.065261538461538
AS_7_22C_O2.csv,176.69781246516783,-0.0031046360270260078,22.160888888888888
AS_7_24C_O2.csv,162.84319132138995,-0.0033640804269106164,24.09120895522388
AS_7_26C_O2.csv,163.44562765025668,-0.004881652068861342,25.94723611111111
AS_7_28C_O2.csv,144.02049705128204,-0.004814095022624439,28.08029411764706
AS_7_30C_O2.csv,142.08143512928032,-0.007090754716981184,30.394985074626867
AS_7_32C_O2.csv,115.82820044796377,-0.004266963800904959,32.01183582089552
AS_7_34C_O2.csv,132.23234374110956,-0.008237529634898063,34.235609375
AS_8_14C_O2.csv,248.18230722969022,-8.484336645236781e-4,14.085742857142858
AS_8_16C_O2.csv,245.03025892173596,-7.2785543403955e-4,16.15022857142857
AS_8_18C_O2.csv,232.41652881313126,-0.0014534884559884499,18.03878947368421
AS_8_20C_O2.csv,225.84034398887286,-0.0019143807450411974,19.94783076923077
AS_8_22C_O2.csv,213.2909962481963,-0.0028256854256854705,22.097958333333334
AS_8_24C_O2.csv,196.53053882345492,-0.0031693958966565465,23.98871641791045
AS_8_26C_O2.csv,193.23272640121547,-0.005886218567110414,25.868875
AS_8_28C_O2.csv,170.7079175531916,-0.0037792553191490007,27.97839705882353
